data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8011143,508,MZM2140,2140,"15 April 2021",2021,1,Riots,"Mob violence","Rioters (Mozambique)",,5,"Police Forces of Mozambique (1990-)","Civilians (Mozambique); Labour Group (Mozambique)",1,15,"Eastern Africa",Mozambique,Zambezia,"Alto Molocue","Alto Molocue","Alto Molocue",-15.6356,37.6883,1,"Jornal de Noticias; Club Mozambique",National-International,"On 15 April 2021, a group of people threw stones at a residence in Alto Molocue (Alto Molocue, Zambezia), where eight children were allegedly held captive. People also looted goods from nearby commercial establishments. Police used tear gas and rubber bullets. Three people were killed by the bullets and eleven injured. [size=no report]",3,1622068031,MOZ
8011214,508,MZM2138,2138,"11 April 2021",2021,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,2,"Club Mozambique; O Pais; Cabo Ligado; Carta de Mocambique","Local partner-Other","Around 11 April 2021 (as reported), alleged members of an Islamist militia killed a civilian in Malanga close to Palma (Palma, Cabo Delgado). The civilian had returned his home after days of escape and found large quantities of food. He reported it to the authorities. The man was found beheaded.",1,1622068032,MOZ
8011234,508,MZM2137,2137,"10 April 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Mozambique (1990-)",,1,"Civilians (International)","UN: United Nations; Labour Group (International); Aid Workers (Mozambique)",7,17,"Eastern Africa",Mozambique,"Cabo Delgado",Pemba,Pemba,Pemba,-12.9733,40.5176,1,"Cabo Ligado","Local partner-Other","On 10 April 2021, members of the Mozambican Defense and Security Forces in Chiuba beach in Pemba (Cidade de Pemba, Cabo Delgado) shot at a private vehicle which transported UN staff. Source reports that the driver passed through a military area, resulting in two soldiers attempting to stop the vehicle. As the driver attempted to speed away, shots were fired. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011235,508,MZM2136,2136,"10 April 2021",2021,1,Battles,"Armed clash","Unidentified Armed Group (Mozambique)",,3,"Police Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,Tete,Moatize,Moatize,Moatize,-16.1153,33.7294,2,"Club Mozambique; Miramar; Cabo Ligado","Local partner-Other","On 10 April 2021, an unidentified armed group clashed with police officers in Capirizanje police post in the district of Moatize (Moatize, Tete). No fatalities and/or injuries reported.",0,1622068032,MOZ
8011269,508,MZM2132,2132,"08 April 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Novo Cabo Delgado Communal Militia (Mozambique)",,4,34,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Chai,"Novo Cabo Delgado",-11.8882,40.0743,2,"Cabo Ligado; Zitamar","Local partner-Other","On 8 April 2021, members of a local militia clashed with members of an Islamist militia in Novo Cabo Delgado (Macomia, Cabo Delgado). Three members of the Islamist militia were killed. One member of the local militia was killed and one injured. Members of the Islamist militia looted food and other goods from the village.",4,1622068032,MOZ
8011287,508,MZM2135,2135,"06 April 2021",2021,1,"Strategic developments","Disrupted weapons use","Military Forces of Mozambique (1990-)",,1,,,0,10,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Cabo Ligado","Local partner-Other","Weapons seizure: On 6 April 2021, members of the Mozambican Defense and Security Forces in Palma (Palma, Cabo Delgado) seized ammunition and weapons. The captured goods included 6 boxes of AGS-17 (grenade launchers) ammunition, 20 RPG-7 rockets, 4 AKM weapons, 4 PKM Machine guns, 2 containers of medical/surgical supplies and 2 60mm mortar pipes.",0,1622068032,MOZ
8011304,508,MZM2134,2134,"05 April 2021",2021,2,"Strategic developments","Looting/property destruction","Police Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Quitunda,-10.8459,40.4774,1,"Mozambique Bulletin Subscribe",National,"Looting: Around 5 April 2021 (week of), police officers looted houses in Quitunda (Palma, Cabo Delgado).",0,1622068032,MOZ
8011317,508,MZM2131,2131,"05 April 2021",2021,2,"Strategic developments",Other,"Civilians (Mozambique)","Refugees/IDPs (Mozambique)",7,,,0,70,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"VOA; O Pais; All Africa; Club Mozambique; Carta de Mocambique; RFI; Xinhua; Nyasa Times (Malawi); Cabo Ligado; AP; AFP; Televisao de Mozambique; BBC News","Local partner-Other","Displacement: Around 5 April 2021 (week of), attacks against civilians perpetrated by members of an Islamist militia in Palma (Palma, Cabo Delgado) led to the displacement of at least 40,000 civilians to neighboring districts and to Tanzania (coded separately). Around 11,650 IDPs made it to safety according to the UN's International Organization for Migration. Children account for 44% of those displaced. An estimated 23,000 survivors are gathered on the Afungi peninsula, near French energy Total's gas site according to the same agency. The attacks started on 24 March.",0,1622068032,MOZ
8011324,508,MZM2130,2130,"05 April 2021",2021,1,Battles,"Government regains territory","Military Forces of Mozambique (1990-)",,1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"VOA; BBC News; AFP; Deutsche Welle",International,"On 5 April 2021, members of the Mozambican Defense and Security Forces regained control of the city of Palma (Palma, Cabo Delgado), after two weeks of attacks perpetrated by members of an Islamist militia in the city.",0,1622068032,MOZ
8011351,508,MZM2127,2127,"03 April 2021",2021,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Fishermen (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Pangane,-11.9986,40.538,2,"Cabo Ligado","Local partner-Other","Around 3 April 2021 (as reported), members of an Islamist militia attacked civilians near Pangane (Macomia, Cabo Delgado) and then occupied the village. The attackers reportedly arrived by boat, looted the village and captured at least one civilian, likely a fishermen. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011357,508,MZM2128,2128,"03 April 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Cabo Ligado","Local partner-Other","On 3 April 2021, members of an Islamist militia in Palma (Palma, Cabo Delgado) clashed with Mozambican Defense and Security Forces. Members of the Islamist Militia made quick incursions into government-held areas before quickly retreating. Government forces secured the Palma airstrip during their operations, allowing for quicker reinforcement of the government's positions in the town. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011367,508,MZM2129,2129,"03 April 2021",2021,1,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Labour Group (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,2,"Cabo Ligado; Mozambique Bulletin Subscribe","Local partner-Other","Looting: On 3 April 2021, members of an Islamist militia close to Palma (Palma, Cabo Delgado) seized three boats, including an Alfa-Jimbo cargo vessel, allegedly owned by Total. Total declared the other vessels not safe for marine travel, before its final evacuation. Looting happened during offshore attacks.",0,1622068032,MOZ
8011380,508,MZM2121,2121,"02 April 2021",2021,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Quitunda,-10.8459,40.4774,1,"Cabo Ligado","Local partner-Other","On 2 April 2021, members of an Islamist militia attacked civilians in Quitunda (Palma, Cabo Delgado). No fatalities and/or injuries reported.",0,1622068032,MOZ
8011389,508,MZM2119,2119,"02 April 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,"Cabo Afungi",-10.8309,40.6142,2,"VOA; BBC News; Mozambique Bulletin Subscribe; Cabo Ligado","Local partner-Other","On 2 April 2021, members of an Islamist militia clashed with Mozambican Defense Forces and attacked civilians near the Afungi Liquefied Natural Gas (LNG) plant in the Cabo Afungi area (Palma, Cabo Delgado). At least 10,000 internally displaced persons were reported to have gathered outside the LNG Camp. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011400,508,MZM2118,2118,"01 April 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,2,"BBC News",International,"On 1 April 2021, members of an Islamist militia clashed with Mozambican Defense and Security Forces on the road connecting Palma (Palma, Cabo Delgado) to Mocimboa da Palma. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011407,508,MZM2126,2126,"01 April 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","Refugees/IDPs (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Pemba,Pemba,Pemba,-12.9733,40.5176,1,"Cabo Ligado","Local partner-Other","On 1 April 2021, unidentified armed men fired shots (assumedly at civilians) in the Expansao neighborhood of Pemba (Metuge, Cabo Delgado), where thousands of displaced civilians were living in close quarters. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011408,508,MZM2120,2120,"01 April 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Cabo Ligado","Local partner-Other","On 1 April 2021, members of an Islamist militia in Palma (Palma, Cabo Delgado) seized vessels and clashed with Mozambican Defense and Security Forces' helicopters. It is reported that Defense Forces destroyed a vessel and killed 20 members of the Islamist militia on board.",20,1622068032,MOZ
8011425,508,MZM2125,2125,"31 March 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Cabo Ligado","Local partner-Other","On 31 March 2021, members of an Islamist militia in Palma (Palma, Cabo Delgado) clashed with Mozambican Defense and Security Forces, supported by fire from DAG helicopters. Members of the Islamist militia fired against DAG helicopters, and government troops lost power. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011441,508,MZM2124,2124,"30 March 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Cabo Ligado","Local partner-Other","On 30 March 2021, members of an Islamist militia in Palma (Palma, Cabo Delgado) clashed with Mozambican Defense and Security Forces. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011442,508,MZM2117,2117,"30 March 2021",2021,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Journalists (Mozambique); Civilians (International); Journalists (International)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Club Mozambique; O Pais; Cabo Ligado; Mozambique Bulletin Subscribe; Twitter","Local partner-Other","On 30 March 2021, members of an Islamist militia ambushed a convoy transporting journalists in Palma (Palma, Cabo Delgado). The group of journalists (local and international) were airlifted from Afungi to Palma to verify Government claims that the Mozambican Security Forces regained control. Journalists were taken back to Afungi. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011456,508,MZM2123,2123,"29 March 2021",2021,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Cabo Ligado","Local partner-Other","On 29 March 2021, members of the Mozambican Defense and Security Forces supported by Dyck Advisory Group (DAG) helicopters clashed with members of an Islamist militia in Palma (Palma, Cabo Delgado), in an attempt to retake the area. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011478,508,MZM2116,2116,"28 March 2021",2021,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Carta de Mocambique; BBC News; Club Mozambique; Cabo Ligado; Mozambique Bulletin Subscribe","Local partner-Other","On 28 March 2021, members of the Mozambican Defense and Security forces with DAG clashed with members of an Islamist militia in Palma (Palma, Cabo Delgado).",0,1622068032,MOZ
8011485,508,MZM2115,2115,"27 March 2021",2021,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Labour Group (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Quionga,Quionga,-10.5961,40.5098,1,"Cabo Ligado","Local partner-Other","Around 27 March 2021 (as reported), the bodies of ST Transport truck drivers were found in Quionga (Palma, Cabo Delgado), discovered by civilians who escaped the Amarula Hotel siege and fled to Quionga. The drivers were suspected to have been killed by members of an Islamist militia and their bodies piled in one of several vehicles at the scene. Unknown fatalities coded as 3.",3,1622068032,MOZ
8011486,508,MZM2114,2114,"27 March 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"Cabo Ligado","Local partner-Other","On 27 March 2021, members of an Islamist militia in Palma (Palma, Cabo Delgado) clashed with Mozambican Defense and Security Forces. No fatalities and/or injuries reported.",0,1622068032,MOZ
8011513,508,MZM2112,2112,"26 March 2021",2021,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Palma,Palma,-10.7722,40.4756,1,"AP; Televisao de Mozambique; O Pais; Club Mozambique; Pinnacle News; SA News; Carta de Mocambique; Nyasa Times (Malawi); AFP; BBC News; RFI; Mozambique Bulletin Subscribe; Xinhua; New Zimbabwe; Cabo Ligado; Jornal de Noticias; VOA","Local partner-Other","On 26 March 2021, members of an Islamist militia clashed with Mozambican Defense and Security Forces and attacked civilians for a third day in Palma (Palma, Cabo Delgado). Two thirds of the city were set on fire. DAG assisted to evacuate the Amarula hotel. Two vessels also looted. 1 million meticais stolen from bank branches. At least 16 vehicles left the hotel in a convoy, and only 7 arrived at the beach. 12 bodies, allegedly foreigners, were found beheaded close to the hotel. The nationalities include South Africa, England, Zimbabwe and Portugal. IS claimed killed 55, including 21 soldiers. Soldiers claimed killed at least 36 Islamist militia members. 150 civilians were kidnapped, 3 escaped. At least 91 fatalities, split across three days.",30,1622068032,MOZ
